"Product ID","Product Name","Current Price","Original Price","Discount","Stock Status","Sizes","URL","Event Type","Timestamp","Image","Category","Variants"
"112476335","John Lewis Easter Egg Paper Plates, Pack of 8","0.60","2.00","70.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-easter-egg-paper-plates-pack-of-8/p112476335","New","2025-09-14 17:53:25","https://media.johnlewiscontent.com/i/JohnLewis/112397927","John Lewis Branded","None"
"112504741","John Lewis Felt Easter Egg Basket","1.20","4.00","70.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-felt-easter-egg-basket/p112504741","New","2025-09-14 17:53:28","https://media.johnlewiscontent.com/i/JohnLewis/112475252","John Lewis Branded","None"
"112512887","John Lewis Felt Bunny and Carrot Plane Hanging Decoration","1.80","6.00","70.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-felt-bunny-and-carrot-plane-hanging-decoration/p112512887","New","2025-09-14 17:53:34","https://media.johnlewiscontent.com/i/JohnLewis/112451884","John Lewis Branded","None"
"6332864","John Lewis Pastel Ombre Scallop Gift Tags, Pack of 3","0.75","2.50","70.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-pastel-ombre-scallop-gift-tags-pack-of-3/p6332864","New","2025-09-14 17:53:43","https://media.johnlewiscontent.com/i/JohnLewis/109374718","John Lewis Branded","None"
"111485753","John Lewis Super 100's Birdseye Regular Suit Waistcoat","24.00","80.00","70.00","In Stock","42R, 44R, 46R, 48R","https://www.johnlewis.com/john-lewis-super-100s-birdseye-regular-suit-waistcoat/p111485753","New","2025-09-14 17:54:13","https://media.johnlewiscontent.com/i/JohnLewis/006908782","John Lewis Branded","None"
"111754058","John Lewis Fancy a Tipple Gin Balloon Glass, 600ml, Multi","2.50","8.00","68.75","In Stock","One Size","https://www.johnlewis.com/john-lewis-fancy-a-tipple-gin-balloon-glass-600ml-multi/p111754058","New","2025-09-14 17:54:24","https://media.johnlewiscontent.com/i/JohnLewis/111715333","John Lewis Branded","None"
"3485987","John Lewis Space Glow In The Dark Fleece Throw, Grey","7.00","22.00","68.18","In Stock","One Size","https://www.johnlewis.com/john-lewis-space-glow-in-the-dark-fleece-throw-grey/p3485987","New","2025-09-14 17:54:27","https://media.johnlewiscontent.com/i/JohnLewis/237446180","John Lewis Branded","None"
"112853972","John Lewis Palm House Recycled Plastic Picnic Dinner Plate, Set of 4, 25cm, Multi","6.00","18.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-palm-house-recycled-plastic-picnic-dinner-plate-set-of-4-25cm-multi/p112853972","New","2025-09-14 17:54:33","https://media.johnlewiscontent.com/i/JohnLewis/112853020","John Lewis Branded","None"
"112853967","John Lewis Palm House Recycled Plastic Picnic Pasta Bowl, Set of 4, 22cm, Multi","6.00","18.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-palm-house-recycled-plastic-picnic-pasta-bowl-set-of-4-22cm-multi/p112853967","New","2025-09-14 17:54:36","https://media.johnlewiscontent.com/i/JohnLewis/112853052","John Lewis Branded","None"
"112853971","John Lewis Palm House Recycled Plastic Picnic Side Plate, Set of 4, 20cm, Multi","4.00","12.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-palm-house-recycled-plastic-picnic-side-plate-set-of-4-20cm-multi/p112853971","New","2025-09-14 17:54:48","https://media.johnlewiscontent.com/i/JohnLewis/112853021","John Lewis Branded","None"
"112639735","John Lewis Stackable Plastic Picnic Tumbler, Set of 4, 250ml, Azure","4.00","12.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-stackable-plastic-picnic-tumbler-set-of-4-250ml-azure/p112639735","New","2025-09-14 17:54:51","https://media.johnlewiscontent.com/i/JohnLewis/112596081","John Lewis Branded","None"
"112639470","John Lewis Stackable Plastic Picnic Plate, Set of 4, 23cm, Azure","4.00","12.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-stackable-plastic-picnic-plate-set-of-4-23cm-azure/p112639470","New","2025-09-14 17:54:54","https://media.johnlewiscontent.com/i/JohnLewis/112596106","John Lewis Branded","None"
"112639454","John Lewis Stackable Plastic Picnic Bowl, Set of 4, 14.5cm, Azure","4.00","12.00","66.67","In Stock","One Size","https://www.johnlewis.com/john-lewis-stackable-plastic-picnic-bowl-set-of-4-14-5cm-azure/p112639454","New","2025-09-14 17:54:58","https://media.johnlewiscontent.com/i/JohnLewis/112596133","John Lewis Branded","None"
